,Tracer,Incubation_time_hrs,Niskin #,Cruise,Station,Cast,Date,Time (local),Time (GMT),(N deg),(N minutes),Latitude (N),(W deg),(W minutes),Longitude (W),Sample Type,Target Depth (m),Feature,Cast #,DateCTD,Time,Latitude [N],Longitude [W],CTD_Pressure [db],CTD_Depth [m],Sigma_theta [kg/m3],Salinity [psu],Temperature [C],PAR [uE/m2/s],Oxygen [umol/L],run_date,Row,Identifier 1,44N2O,incubation time (days),45N2Oa,45N2Ob,46N2O,Flag,Notes,N2O_sat,N2O_supersat,d18O_NOx,d15N_NOx,area44_NOx,nmol_NOx,mL_added,uM_NOx,Flag_1,date,error_permil,error_%,sulfamic_treated
1204,NO2-,12.03333333,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191127,8,Ward_1204,24.6037334,0.501388889,0.113242939,0.10434483,0.059179317,4,System clog,11.75077647,12.85295694,11.92103204,1015.680718,7.41,29.66710571,0.78,38.03475092,2,200910,37.30609241,3.673013747,
1205,NO2-,23.85,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,,,,,,,,,4,System clog,11.75077647,,11.55079495,1097.544358,8.588,34.76823701,0.903337943,38.48862684,2,200910,40.23282554,3.66571294,
1206,NO2-,23.85,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191127,10,Ward_1206,29.40627391,0.99375,0.104715854,0.097892828,0.059184557,,,11.75077647,17.65549745,12.14129051,1055.814945,8.188,33.03610414,0.903337943,36.57114636,2,200910,38.71919362,3.667232957,
1207,NO2-,23.85,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191127,11,Ward_1207,23.8357824,0.99375,0.100610059,0.093416309,0.057932448,,,11.75077647,12.08500593,12.84372663,1035.104454,8.377,33.85453693,0.903337943,37.47715589,2,200910,37.9525996,3.666547802,
1208,NO3-,0.233333333,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,4,Ward_1208,24.80897675,0.009722222,0.092728266,0.089422865,0.053303718,,,11.75077647,13.05820029,14.41033517,51.22174074,1.263,2.600594648,1.75,1.486054085,2,200927,,,0
1209,NO3-,0.233333333,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,5,Ward_1209,23.17211536,0.009722222,0.092723662,0.089453335,0.053288989,,,11.75077647,11.4213389,14.09639324,49.63308231,1.493,3.113478692,2,1.556739346,2,200927,,,0
1210,NO3-,0.233333333,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,6,Ward_1210,25.40155583,0.009722222,0.092732146,0.089437032,0.053304832,,,11.75077647,13.65077936,13.41742257,48.55877453,1.421,2.952923687,2,1.476461843,2,200927,,,0
1211,NO3-,12.05,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,7,Ward_1211,25.39589093,0.502083333,0.093117073,0.089915665,0.053444219,,,11.75077647,13.64511447,15.00421864,189.0510957,1.494,3.115708622,2,1.557854311,2,200927,,,0
1212,NO3-,12.05,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,8,Ward_1212,19.25149105,0.502083333,0.092758213,0.089733232,0.053079633,,,11.75077647,7.50071458,15.00592361,142.1819427,1.496,3.120168484,2,1.560084242,2,200927,,,0
1213,NO3-,12.05,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,9,Ward_1213,26.01619648,0.502083333,0.092845934,0.089664108,0.053333697,,,11.75077647,14.26542001,14.26686559,186.4252579,1.213,2.489098117,1.75,1.422341781,2,200927,,,0
1214,NO3-,23.85,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,10,Ward_1214,25.5166093,0.99375,0.093033727,0.089750115,0.053381433,,,11.75077647,13.76583283,13.50795188,238.8758812,0.932,1.862487611,1.25,1.489990089,2,200927,,,0
1215,NO3-,23.85,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,11,Ward_1215,25.53631093,0.99375,0.092866662,0.089562309,0.05332973,,,11.75077647,13.78553446,14.22283262,195.4159793,1.447,3.010901883,2,1.505450942,2,200927,,,0
1216,NO3-,23.85,4,SR1805,PS2,31,3/27/18,600,1200,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,600,Deep ODZ core,31,Mar 27 2018,48.458,15.76668,104.9998,605.204,600.767,27.0395,34.5554,7.2678,0.019829,-0.115,191128,12,Ward_1216,25.10414906,0.99375,0.092934299,0.089692956,0.053295262,,,11.75077647,13.35337259,14.34022847,209.8178092,1.262,2.598364718,1.75,1.484779839,2,200927,,,0
1217,NH4+,0.366666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,3,Ward_1217,130.8996287,0.015277778,0.5133044,0.503959073,0.294355107,,,8.607055769,122.2925729,6.975250096,18.98084937,5.774,20.81127142,1.471102908,14.14671353,4,200616,2.413743519,12.71673081,
1218,NH4+,0.366666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,4,Ward_1218,134.5729701,0.015277778,0.513130832,0.504484218,0.294349629,,,8.607055769,125.9659143,6.097961271,8.689838202,6.776,25.24994617,1.471102908,17.16395639,4,200616,0.963917552,11.09246835,
1219,NH4+,0.366666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,5,Ward_1219,136.5462229,0.015277778,0.513062266,0.504213562,0.294343426,,,8.607055769,127.9391672,7.165804696,7.421024021,4.695,16.03150091,1.471102908,10.8976067,4,200616,4.22765022,56.96855594,
1220,NH4+,14.38333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,6,Ward_1220,138.8753083,0.599305556,0.517571916,0.504966225,0.294493138,,,8.607055769,130.2682525,10.27269892,45.87298078,2.505,6.330205802,1.471102908,4.30303398,4,200616,43.77485802,95.42623409,
1221,NH4+,14.38333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,7,Ward_1221,138.1534975,0.599305556,0.518857578,0.505394924,0.294694882,,,8.607055769,129.5464417,7.00897384,50.21733627,4.255,14.08238226,1.471102908,9.572669714,4,200616,9.376486405,18.67181157,
1222,NH4+,14.38333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,8,Ward_1222,140.765893,0.599305556,0.521730043,0.508045519,0.294799102,,,8.607055769,132.1588372,7.36507312,51.3167044,9.702,38.2115852,1.471102908,25.97478734,2,200616,3.431152273,6.686228809,
1223,NH4+,24.81666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,9,Ward_1223,137.7323312,1.034027778,0.516500911,0.50104181,0.294377334,,,8.607055769,129.1252754,15.3274429,52.93245178,1.067,-0.039868336,1.471102908,-0.027100984,4,200616,199.0427872,376.031679,
1224,NH4+,24.81666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,10,Ward_1224,142.1178835,1.034027778,0.519137308,0.503328938,0.294700238,,,8.607055769,133.5108278,9.575442186,68.92248817,3.107,8.996954502,1.471102908,6.115788672,4,200616,25.70167056,37.29068877,
1225,NH4+,24.81666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190401,11,Ward_1225,138.9471936,1.034027778,0.518812651,0.501767559,0.294593424,,,8.607055769,130.3401379,9.852333056,58.86136397,2.828,7.761036085,1.471102908,5.275658175,4,200616,32.54479382,55.29058728,
1226,NO2-,0.366666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190402,2,Ward_1226,126.2091096,0.015277778,0.503775192,0.488460351,0.279507064,,,8.607055769,117.6020538,8.739273204,1490.845808,10.327,49.93646657,2,24.96823329,2,200730,9.48168506,0.635993676,
1227,NO2-,0.366666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190402,3,Ward_1227,131.9919404,0.015277778,0.510927449,0.491113873,0.27974463,,,8.607055769,123.3848846,8.151641473,1531.362193,10.599,51.25172937,2,25.62586469,2,200730,9.739189318,0.635982092,
1228,NO2-,0.366666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190402,4,Ward_1228,132.3140639,0.015277778,0.50473408,0.48864569,0.279547058,,,8.607055769,123.7070082,10.07301975,1358.230772,4.442,21.47940201,0.7,30.68486001,2,200730,9.113227884,0.670963143,
1229,NO2-,14.4,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190402,5,Ward_1229,130.2990404,0.6,0.51444174,0.492976187,0.279987758,,,8.607055769,121.6919846,9.684181127,1597.027081,7.617,36.83219385,1.5,24.5547959,2,200730,10.16939775,0.636770526,
1230,NO2-,14.4,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190402,6,Ward_1230,138.2498827,0.6,0.527441511,0.505334811,0.280247244,,,8.607055769,129.6428269,9.260202309,1629.142915,7.86,38.00722642,1.5,25.33815095,2,200730,10.37049863,0.636561626,
1231,NO2-,14.4,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190402,7,Ward_1231,138.1015731,0.6,0.540140952,0.527700172,0.299827091,,,8.607055769,129.4945173,7.483827941,1814.41973,8.571,41.44528469,1.5,27.63018979,2,200730,11.54328902,0.636197282,
1232,NO2-,24.71666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,4,Ward_1232,141.5242834,1.029861111,0.510514482,0.49179529,0.280008563,4,Run 2 days after prep date (prepped 4/2),8.607055769,132.9172277,8.88814333,1760.921499,6.695,32.37383981,1.25,25.89907185,2,200730,11.2357206,0.638059141,
1233,NO2-,24.71666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,5,Ward_1233,114.6795058,1.029861111,0.506082035,0.486083318,0.279667829,4,Run 2 days after prep date (prepped 4/2),8.607055769,106.07245,8.802514402,1675.357238,8.187,39.5884431,1.5,26.3922954,2,200730,10.66133148,0.636361681,
1234,NO2-,24.71666667,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,6,Ward_1234,120.4491115,1.029861111,0.522670036,0.505707487,0.280009976,4,Run 2 days after prep date (prepped 4/2),8.607055769,111.8420558,9.355433038,1785.541829,8.224,39.76735752,1.5,26.51157168,2,200730,11.3617727,0.636320724,
1235,NO3-,0.25,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,7,Ward_1235,124.5305866,0.010416667,0.502635299,0.492710269,0.28802783,,,8.607055769,115.9235309,13.56147861,85.5016158,1.228,2.488844029,1.75,1.422196588,2,200926,,,0
1236,NO3-,0.25,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,8,Ward_1236,129.4562077,0.010416667,0.502851274,0.491996661,0.288026647,,,8.607055769,120.8491519,14.21110461,112.6606881,1.058,2.082447939,1.75,1.189970251,2,200926,,,0
1237,NO3-,0.25,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,9,Ward_1237,130.9822968,0.010416667,0.502467133,0.493136216,0.288008992,,,8.607055769,122.375241,13.39802937,334.4800878,1.505,3.151030599,2,1.5755153,2,200926,,,0
1238,NO3-,14.28333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,10,Ward_1238,128.6857212,0.595138889,0.504255935,0.494508182,0.288151501,,,8.607055769,120.0786654,12.5405794,97.17434635,1.453,3.026721207,2,1.513360603,2,200926,,,0
1239,NO3-,14.28333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,11,Ward_1239,134.0533937,0.595138889,0.503232579,0.493324908,0.288086395,,,8.607055769,125.4463379,13.39073685,352.3414692,1.133,2.261740331,1.5,1.507826888,2,200926,,,0
1240,NO3-,14.28333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,12,Ward_1240,134.0194529,0.595138889,0.502917221,0.492721059,0.28805001,,,8.607055769,125.4123971,14.22439871,290.7956669,1.286,2.627496813,1.75,1.50142675,2,200926,,,0
1241,NO3-,24.63333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,13,Ward_1241,144.6633692,1.026388889,0.504800986,0.492832407,0.288134985,,,8.607055769,136.0563135,13.06569805,65.45821423,1.436,2.986081598,2,1.493040799,2,200926,,,0
1242,NO3-,24.63333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,14,Ward_1242,144.6512962,1.026388889,0.505769844,0.494422767,0.288202047,,,8.607055769,136.0442404,12.74130733,192.374078,1.347,2.773321292,2,1.386660646,2,200926,,,0
1243,NO3-,24.63333333,1,SR1805,PS2,33,3/27/18,1204,1804,15,45.99,15.7665,104,59.98,104.9996667,Hybrid_Incubation,90,Interface,33,Mar 27 2018,459.625,15.76668,104.99978,92.846,92.279,25.3664,34.6438,16.4804,7.9633,5.122,190404,15,Ward_1243,141.8297962,1.026388889,0.504032227,0.492185445,0.288177694,,,8.607055769,133.2227404,11.40996818,75.7252822,0.863,1.616287718,2,0.808143859,2,200926,,,0
1244,NH4+,0.383333333,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190418,3,Ward_1244,89.3475,0.015972222,0.302520918,0.298757843,0.173203794,,,7.851553845,81.49594615,12.17291676,26.78305289,2.083,4.460823823,1.8,2.478235457,4,200616,66.31561179,247.6028855,
1245,NH4+,0.383333333,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190418,4,Ward_1245,89.78519423,0.015972222,0.302677115,0.298632506,0.173202208,,,7.851553845,81.93364039,16.91263578,45.40465966,1.436,1.594733442,2.01910518,0.789821876,4,200616,133.7438774,294.559806,
1246,NH4+,0.383333333,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190418,5,Ward_1246,88.548075,0.015972222,0.302703259,0.298586032,0.173215069,,,7.851553845,80.69652115,7.058770964,12.91627142,4.866,16.78899929,1.4,11.99214235,4,200616,3.957909157,30.64281502,
1247,NH4+,14.43333333,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190418,6,Ward_1247,87.40824968,0.601388889,0.30295354,0.298693648,0.173296183,,,7.851553845,79.55669583,9.55802352,65.851107,5.282,18.63180238,2.01910518,9.227752255,2,200616,6.350559687,9.643816144,
1248,NH4+,14.43333333,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190418,7,Ward_1248,88.97249809,0.601388889,0.30284862,0.298694315,0.173282137,,,7.851553845,81.12094424,9.593894513,66.79105602,5.323,18.8134248,2.01910518,9.31770419,2,200616,6.327026989,9.47286563,
1249,NH4+,14.43333333,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190422,2,Ward_1249,71.73079682,0.601388889,0.302710847,0.299292083,0.173425005,4,Run 4 days after prep date (prepped 4/18),7.851553845,63.87924297,12.07504229,96.63091566,1.997,4.079859723,1.9,2.147294591,4,200616,77.31244289,80.00797919,
1250,NH4+,24.81666667,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190422,3,Ward_1250,57.72753057,1.034027778,0.30257152,0.300057627,0.173652269,4,Run 4 days after prep date (prepped 4/18),7.851553845,49.87597673,17.47219112,90.37967695,1.448,1.647891223,1.8,0.915495124,4,200616,135.0368281,149.4106116,
1251,NH4+,24.81666667,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190422,4,Ward_1251,78.36940892,1.034027778,0.302818479,0.298831071,0.17337817,4,Run 4 days after prep date (prepped 4/18),7.851553845,70.51785507,16.74313517,119.7308824,1.507,1.909250315,2,0.954625158,4,200616,128.9467096,107.6971179,
1252,NH4+,24.81666667,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190422,5,Ward_1252,80.33316923,1.034027778,0.302777289,0.29882318,0.173308141,4,Run 4 days after prep date (prepped 4/18),7.851553845,72.48161539,16.41238438,100.350672,1.496,1.860522349,2.01910518,0.921458856,4,200616,129.1175288,128.666332,
1253,NO2-,0.3,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190423,2,Ward_1253,76.7555828,0.0125,0.30801001,0.297523508,0.173393549,,,7.851553845,68.90402896,7.200582024,2091.906429,6.569,31.76456366,1.75,18.15117923,2,200730,13.34631658,0.63799778,
1254,NO2-,0.3,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190423,3,Ward_1254,75.07705987,0.0125,0.305572088,0.297360676,0.17252662,,,7.851553845,67.22550603,8.762526293,2210.089943,5.814,28.11374229,1.75,16.0649956,2,200730,14.15570393,0.640503522,
1255,NO2-,0.3,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190423,4,Ward_1255,76.82694494,0.0125,0.305697142,0.296784327,0.172467675,,,7.851553845,68.97539109,10.00118076,2308.499899,4.947,23.92134213,1.5,15.94756142,2,200730,14.94940266,0.647580824,
1256,NO2-,14.35,3,SR1805,PS2,33,3/27/18,1204,1804,15,46,15.76666667,104,59.98,104.9996667,Hybrid_Incubation,75,PNM,33,Mar 27 2018,694.75,15.76662,104.99978,75.61,75.152,24.4554,34.4252,19.5068,29.493,72.838,190423,5,Ward_1256,76.80949682,0.597916667,0.310631856,0.300250714,0.173594168,,,7.851553845,68.95794297,8.959738492,2088.364737,7.643,36.9579175,2,18.47895875,2,200730,13.29369534,0.636560037,
